car_id,price,car_type_id,transmission_type_id,fuel_type_id
5536,31000,783909,554,735
5538,25000,795928,554,372
5539,34000,184668,554,735
5540,30000,529773,554,735
5543,28500,529773,554,372
5544,13400,777902,550,372
5546,12500,144686,178,372
5558,25000,533676,178,372
5563,34000,184668,554,735
5566,29950,529773,550,735
5584,23950,796713,550,372
5586,11850,457003,178,372
5592,38950,795928,550,735
5594,41850,783909,550,735
5596,31950,839749,550,372
5607,31950,533676,550,372
5614,20490,904615,550,372
5621,11600,214962,178,735
5624,24350,786840,550,372
5625,30790,533676,550,372
5629,22790,904615,550,372
5631,22890,839749,550,735
5636,14450,782406,550,372
5639,17650,794582,178,735
5648,24800,892945,550,735
5650,45500,439130,554,735
5651,26995,783909,554,735
5653,46500,439130,554,735
5655,17995,839749,178,735
5666,37999,159767,554,735
5674,21995,470632,550,372
5677,17950,758906,178,735
5687,29980,184668,550,735
5691,35995,832989,554,735
5692,22990,839749,550,372
5700,19995,385865,178,372
5702,22495,904615,550,372
5704,25500,533676,554,735
5707,116000,178225,554,372
5710,26450,385865,550,372
5711,36490,892945,550,372
5713,26490,439777,550,372
5720,20750,576133,550,372
5724,23940,839749,554,735
5735,25450,762151,550,735
5738,34990,184668,550,372
5740,59450,605992,554,735
5747,35990,184668,550,735
5753,15750,576133,178,735
5762,31490,533676,554,372
5766,26000,795928,554,735
5767,23000,795928,178,372
5768,30500,439777,554,372
5775,27990,880015,550,372
5776,30990,880015,550,372
5778,22750,729811,554,735
5784,32490,534721,550,372
5785,32500,529773,554,372
5789,26500,529773,554,372
5803,18250,888070,554,735
5817,30895,184668,550,735
5821,54000,252800,554,735
5823,47000,439130,554,735
5826,34800,533676,550,372
5830,21900,839749,554,372
5831,44500,439130,554,735
5833,13490,782406,178,372
5835,15900,770479,550,735
5838,46990,214020,554,735
5847,34000,184668,550,735
5854,22950,632243,178,372
5855,59950,439130,550,735
5867,29990,832989,178,735
5868,27990,832989,178,372
5883,31490,184668,550,735
5890,21300,904615,550,372
5892,12900,144686,178,372
5896,32990,533676,550,735
5904,22690,839749,550,372
5910,19490,799585,550,372
5912,25950,892945,550,735
5915,32950,533676,554,372
5918,23900,795928,554,372
5930,27900,533676,178,372
5938,16300,214962,550,735
5939,53900,439130,550,735
5940,13500,796713,554,372
5941,25900,839749,550,735
5974,21490,904615,178,372
5977,29950,533676,550,372
5979,23900,418966,554,735
5981,34999,159767,550,735
5983,15950,370344,178,735
5987,15490,799585,178,372
5991,11900,457003,550,735
5994,19400,729811,550,372
6002,26000,533676,178,372
6005,21495,470632,550,372
6009,24000,795928,178,372
6011,27500,529773,554,735
6012,10700,340623,178,372
6023,18900,729811,554,372
6030,33445,391663,550,372
6046,27995,851825,550,735
6052,24490,839749,550,372
6062,40900,576898,550,735
6066,29900,439777,554,372
6078,22990,457003,550,372
6079,37450,605992,550,735
6083,31290,184668,550,735
6084,33990,880015,550,372
6086,66950,439130,554,735
6088,27250,529773,550,372
6090,41890,783909,554,735
6097,24245,795928,554,735
6098,23250,478293,550,372
6103,31990,880015,550,372
6106,19970,328266,550,735
6108,24970,839749,550,735
6128,29970,783333,550,372
6130,26970,783909,554,735
6135,31470,184668,550,735
6141,11470,144686,178,372
6156,28970,832989,550,735
6159,32970,832989,550,372
6161,31470,576898,550,372
6162,17970,214962,178,372
6163,41970,439130,554,735
6165,23970,795928,554,372
6173,62950,252800,550,735
6174,22950,904615,550,372
6180,22470,385865,178,372
6185,26970,439777,554,372
6186,42470,783909,554,735
6193,21950,385865,550,372
6194,24450,839749,550,372
6195,33950,839749,550,372
6204,22470,795928,554,372
6211,34950,241217,550,735
6218,14970,801404,178,735
6219,19970,370344,550,372
6224,24950,795928,554,372
6231,48450,439130,550,735
6236,19950,839749,178,735
6240,22450,839749,550,372
6242,49950,439130,554,735
6246,36990,184668,550,735
6253,28950,529773,550,372
6255,26990,839749,550,372
6263,22950,904615,550,372
6264,30950,783909,550,735
6272,36950,832989,550,372
6275,19950,712961,550,372
6276,14695,796713,178,372
6283,49900,579503,554,735
6294,37900,103873,550,735
6302,30750,783909,550,372
6303,29750,832989,178,735
6306,38750,458312,550,735
6311,14250,795061,178,735
6317,23981,214962,550,372
6320,29950,529773,550,372
6321,27950,529773,550,372
6322,41950,439130,554,735
6329,22750,795928,554,372
6336,26750,533676,178,372
6337,28595,533676,178,735
6352,24895,370344,554,372
6358,29850,391663,550,372
6362,36450,184668,550,372
6369,34750,159767,554,735
6373,32750,533676,550,372
6375,26450,214962,550,372
6378,30750,184668,554,735
6379,19895,198650,550,372
6380,26295,391663,550,735
6386,19795,839749,554,735
6402,29750,439777,554,372
6409,16666,758906,550,735
6433,21444,470632,550,372
6434,18444,470632,550,372
6438,22888,458408,550,372
6439,27000,795928,550,372
6440,29745,529773,178,372
6442,37295,529773,554,735
6443,42800,439130,554,735
6444,28000,439777,554,372
6450,24991,439777,178,372
6456,16490,267024,550,735
6457,26995,531251,550,372
6459,19460,470632,550,372
6463,13888,782406,550,372
6464,13766,144686,178,372
6466,27495,831788,550,372
6467,16895,796713,178,372
6468,22495,632243,550,735
6469,20888,632243,550,735
6474,18888,576133,550,372
6475,17888,729811,550,372
6488,19495,370344,178,735
6509,26896,529773,550,372
6514,42888,439130,550,735
6517,26945,832989,178,372
6521,33946,579503,554,735
6527,19250,470632,178,735
6530,25444,533676,178,735
6536,45690,579503,554,735
6545,24825,851825,550,372
6554,16990,799585,550,372
6556,17600,370344,178,372
6561,20800,786840,178,372
6563,16200,370344,178,372
6566,24475,851825,550,372
6579,36990,529773,554,372
6587,19425,214962,550,372
6597,20725,370344,550,735
6598,27850,198650,550,735
6604,23490,839749,550,372
6607,31245,529773,554,372
6609,19450,439777,178,735
6622,15400,580720,178,735
6625,25300,470632,550,372
6628,17325,576133,178,735
6631,21000,851825,178,735
6636,16625,214962,550,735
6640,16495,576133,178,372
6650,26800,385865,550,372
6651,16995,576133,554,735
6653,18050,370344,178,735
6654,22500,851825,178,735
6666,33075,605992,550,735
6689,20990,214962,550,735
6699,22500,328266,550,735
6702,13700,214962,178,735
6708,30990,832989,550,372
6715,16575,370344,178,372
6716,20875,214962,178,372
6720,35990,458312,550,735
6735,12250,214962,178,735
6738,13350,782406,178,372
6759,12650,782406,178,735
6762,12425,370344,178,372
6763,30990,832989,550,372
6768,24000,580720,550,372
6769,37444,458312,550,372
6776,21890,385865,550,372
6781,19490,175267,550,372
6786,20990,839749,550,372
6790,37750,103873,550,735
6794,23888,439777,550,372
6795,25888,783333,550,372
6801,28888,439777,550,372
6803,36444,529773,550,735
6804,19990,439777,178,372
6805,53990,605992,550,735
6812,44950,783909,550,735
6826,21450,839749,178,735
6828,21999,904615,178,372
6836,23750,529773,550,735
6850,16950,576133,178,735
6853,34950,184668,550,735
6856,33997,783909,554,735
6861,10900,796713,178,735
6863,10900,782406,178,372
6882,42750,783909,550,372
6884,28950,533676,550,372
6897,22900,214962,178,372
6900,19999,795061,550,735
6902,18899,794582,550,372
6912,26900,839749,178,735
6914,18799,614810,550,372
6916,20999,580720,550,372
6918,34999,786840,550,372
6921,23900,795061,550,735
6923,19999,439777,178,735
6927,40399,903759,554,372
6953,11600,214962,178,735
6957,27399,533676,178,372
6965,15000,457003,550,372
6968,21840,478293,550,372
6974,23999,839749,550,372
6979,14500,457003,178,372
6998,27989,795928,550,372
7001,37888,832989,550,372
7006,28450,529773,554,372
7010,16990,794582,550,735
7011,16490,794582,550,735
7013,12990,728989,550,735
7026,23750,795928,178,372
7029,21500,904615,550,372
7040,16990,888070,550,735
7042,28990,494054,550,372
7049,11500,782406,178,372
7053,19995,758906,550,735
7058,20950,370344,550,735
7068,13450,437390,550,372
7081,28950,783909,550,735
7083,18750,758906,550,735
7085,23450,729811,550,372
7097,13750,795061,178,372
7107,17450,794582,178,372
7116,38950,533676,550,372
7117,21750,839749,178,372
7118,24950,439777,178,372
7119,20250,839749,550,735
7120,13750,782406,550,372
7125,26950,283965,550,735
7126,22450,439777,550,372
7127,19950,418966,550,735
7139,24950,839749,550,372
7141,18450,758906,550,735
7147,29995,832989,178,372
7156,19995,904615,550,372
7159,36979,892945,554,372
7161,25900,533676,178,735
7163,33400,184668,550,735
7175,22400,470632,550,372
7180,18400,839749,178,735
7185,22800,439777,178,372
7188,14900,799585,178,372
7195,37400,184668,550,735
7196,43900,391663,550,372
7199,31900,783909,550,735
7202,32900,529773,550,372
7204,33900,184668,554,735
7205,20400,839749,178,735
7207,28490,831788,550,372
7214,17490,709516,550,735
7215,39990,458312,550,372
7223,18995,267024,550,372
7225,16995,839749,178,372
7236,18489,457003,550,372
7237,28990,533676,178,372
7238,26990,795928,178,372
7250,19700,904615,550,372
7251,27400,385865,550,372
7254,20100,839749,178,735
7262,19990,175267,550,735
7265,32990,576898,550,735
7270,21990,904615,550,372
7282,20600,439777,178,372
7284,15490,796713,178,372
7285,24490,385865,550,372
7286,47990,184668,550,735
7292,20590,370344,550,735
7303,28000,795928,178,372
7304,20000,328266,550,735
7325,16690,904615,178,372
7328,24990,533676,550,372
7330,24990,529773,550,372
7345,17890,904615,550,372
7357,11990,144686,178,372
7361,40995,533676,554,372
7364,26325,385865,550,372
7367,22400,904615,550,372
7375,26990,529773,554,372
7380,15690,799585,178,372
7386,28990,533676,550,735
7402,18990,458408,178,372
7403,6990,864945,554,372
7405,8295,435668,178,372
7413,13750,701025,178,735
7415,9495,378657,178,372
7416,5995,928786,178,372
7417,5495,369583,178,372
7426,5495,900837,178,735
7429,21500,904615,550,372
7434,12995,355959,550,372
7438,3495,193891,178,735
7444,22900,786840,550,372
7449,8999,337655,178,372
7454,6995,378657,178,372
7457,7995,431090,178,735
7462,6995,721229,550,735
7468,29995,529773,554,372
7474,23990,786840,554,372
7482,42888,368658,554,735
7490,14888,576133,178,735
7492,14888,795061,178,735
7497,7500,489099,178,735
7498,32400,839749,550,372
7503,31990,783333,554,735
7510,18990,794582,554,372
7511,11499,457003,178,372
7513,19990,652162,554,735
7514,52888,772586,554,735
7518,29944,832989,554,372
7520,29888,880015,554,735
7530,25850,423572,554,372
7531,18250,214962,178,372
7537,16500,795061,554,735
7542,31888,533676,178,372
7553,22444,328266,554,735
7554,37995,715324,554,735
7565,10500,340623,178,372
7581,18350,786840,178,372
7586,33444,832989,554,372
7592,12490,437390,178,735
7601,16222,144686,178,372
7602,29888,832989,178,372
7606,21229,839749,178,735
7612,57888,214020,554,735
7613,24888,783333,178,372
7618,27444,529773,554,735
7619,24450,770479,554,735
7621,24444,795928,554,372
7624,20990,214962,554,735
7632,24990,783333,178,372
7645,27444,529773,554,372
7647,31990,832989,554,372
7661,13650,782406,554,372
7669,32444,832989,554,372
7673,16450,794582,178,735
7674,16950,470632,178,372
7678,17750,794582,178,735
7683,26850,533676,178,372
7686,15990,214962,178,372
7692,21874,839749,554,372
7697,29850,533676,554,372
7704,61700,313988,554,372
7712,19450,758906,554,735
7713,19000,370344,178,735
7720,28990,529773,554,372
7722,29000,282422,554,372
7725,25000,370344,554,735
7727,16990,801404,554,735
7728,56450,317051,554,735
7736,24888,839749,178,735
7745,15990,370344,178,735
7753,23434,839749,554,372
7763,36990,860535,554,372
7765,12990,794582,178,735
7768,8490,796713,178,735
7772,5995,552246,178,372
7776,11000,777902,178,735
7777,19995,843413,554,735
7781,27992,786840,550,372
7782,16750,144686,178,372
7784,20950,786840,178,372
7798,11490,437390,178,372
7799,10490,777902,178,735
7802,13590,836547,178,735
7807,8490,355959,178,735
7812,27995,892945,554,735
7819,18495,458408,178,735
7824,10495,796713,178,735
7825,10995,457003,178,735
7826,13975,728989,178,735
7839,16475,267024,178,735
7842,18600,758906,178,735
7847,15250,370344,178,372
7853,30000,534721,554,372
7854,11995,355959,178,735
7855,15995,758906,178,735
7864,18300,796713,178,372
7871,16500,470632,178,372
7873,24950,783333,550,735
7876,8975,834264,178,735
7881,14000,214962,178,735
7887,17500,189317,550,372
7896,24500,729811,554,372
7899,11850,777902,178,372
7901,8990,337655,178,735
7904,13500,799585,178,372
7905,15999,795061,554,735
7912,6990,457003,178,735
7914,11490,795061,554,735
7923,9990,728989,178,735
7924,13490,576133,178,735
7927,18990,370344,554,735
7928,17990,888070,178,735
7930,7490,777902,178,735
7931,11990,457003,554,372
7933,16490,214962,178,735
7938,8990,457003,178,735
7939,14990,652162,178,735
7944,13490,795061,178,735
7949,13990,370344,178,735
7962,13990,801404,178,735
7972,9490,777902,178,372
7978,12490,457003,178,735
7986,9500,533386,178,735
7988,19990,457003,554,372
7996,15999,576133,178,735
7998,19999,888070,554,735
8007,6990,457003,178,735
8018,12454,795061,178,372
8020,22249,470632,554,372
8030,14990,712961,178,735
8035,10299,777902,178,735
8036,14939,701025,554,735
8037,14500,795061,178,372
8045,16499,214962,178,372
8071,12499,735828,178,735
8072,11601,782406,178,372
8074,19899,632243,554,735
8077,11949,796713,178,735
8081,10800,457003,178,735
8085,12000,777902,178,735
8087,11533,782406,178,372
8103,8499,437390,178,735
8104,14399,795061,178,735
8106,16000,712961,178,735
8109,16700,758906,178,735
8112,17699,370344,178,372
8116,31499,159767,554,735
8121,10233,782406,178,372
8127,15299,580720,178,372
8129,22299,712961,178,372
8145,17999,770479,554,735
8151,13849,576133,178,735
8155,15199,782406,178,372
8165,14195,795061,178,735
8175,6790,488640,178,735
8180,17940,916845,554,735
8181,8260,457003,178,735
8184,17290,370344,554,735
8187,15970,214962,178,372
8199,19500,839749,178,372
8203,7980,172569,178,735
8213,9480,337655,178,372
8216,15440,232991,554,735
8219,14970,214962,178,735
8224,9470,777902,178,735
8226,17970,795061,554,735
8242,13499,576133,178,735
8244,14670,652162,178,735
8247,2995,362245,178,735
8249,9193,355959,178,735
8252,8299,488640,178,735
8271,9249,735828,178,735
8278,19970,794582,550,372
8287,13799,370344,178,735
8292,12799,437390,554,372
8295,6793,457003,178,735
8297,6791,457003,178,735
8298,7791,796713,178,735
8307,15352,770479,554,735
8308,12999,796713,178,372
8319,16199,267024,554,735
8323,15499,796713,554,478
8328,17499,799585,554,372
8334,11663,782406,178,372
8342,17750,370344,554,735
8355,14999,457003,554,372
8358,12313,144686,178,372
8359,17749,470632,178,372
8360,9249,782406,178,735
8361,13699,758906,554,735
8362,17695,580720,178,372
8365,10999,594797,178,735
8366,10726,782406,178,735
8370,20000,888070,554,735
8380,10000,105621,178,735
8382,14761,144686,178,372
8389,15699,712961,178,735
8392,20999,735828,554,372
8404,21430,904615,554,372
8413,12999,795061,178,735
8414,7299,355959,178,735
8415,11644,728989,178,735
8420,82930,252800,554,735
8425,14548,735828,554,735
8426,11762,796713,178,372
8438,32900,184668,554,735
8439,16995,576133,178,735
8442,9791,337655,178,372
8446,33480,184668,554,735
8450,8799,355959,178,735
8453,11513,796713,178,735
8454,20930,904615,554,372
8456,22930,839749,554,372
8463,24880,153296,554,372
8465,19430,370344,554,735
8471,21930,839749,554,372
8472,29930,880015,554,372
8483,26880,576898,554,735
8488,11000,709516,554,735
8492,13199,709516,178,735
8496,17780,214962,178,372
8501,49800,787814,554,735
8503,31680,576898,554,372
8507,9499,777902,178,372
8508,11295,795061,554,735
8509,14000,770479,554,735
8516,27950,533676,178,735
8519,18950,470632,554,735
8520,24650,795928,178,372
8529,34950,533676,554,372
8540,11000,777902,178,372
8541,23499,758906,554,735
8546,10000,777902,178,372
8551,17999,370344,554,735
8552,17999,652162,178,735
8560,9500,796713,178,372
8561,9500,735828,554,735
8571,8295,782406,178,735
8574,14795,888070,554,735
8578,22750,198650,554,735
8586,20000,470632,554,372
8592,14450,799585,554,372
8594,17950,214962,178,372
8598,6695,369583,178,735
8600,22450,904615,554,372
8602,16000,795061,178,735
8610,29450,783909,554,735
8612,19000,712961,554,372
8618,19950,729811,554,735
8619,35950,184668,554,735
8629,54950,605992,554,735
8644,39950,715324,550,735
8645,29950,783909,554,735
8647,12995,214962,554,735
8653,24450,839749,178,372
8654,24450,839749,554,372
8661,18950,831788,178,735
8667,25950,533676,178,372
8673,25950,839749,178,735
8676,32950,529773,554,735
8679,15950,794582,178,735
8681,55750,214020,554,735
8685,9300,437390,178,372
8687,12000,701025,178,735
8694,16500,576133,550,735
8696,19600,470632,550,735
8697,17400,370344,178,372
8702,12900,782406,550,372
8703,12500,782406,550,372
8704,11000,144686,178,372
8710,16500,214962,178,735
8714,19400,729811,550,735
8718,16400,795061,550,735
8721,14500,794582,178,735
8724,26200,794582,550,372
8726,15500,457003,178,372
8733,18500,328266,550,735
8737,9000,435668,554,735
8762,12300,782406,178,372
8764,13500,370344,178,372
8775,11300,777902,178,372
8777,12900,796713,550,735
8781,19200,470632,178,735
8783,11300,144686,178,372
8797,27000,892945,554,735
8804,14300,144686,178,372
8814,13800,457003,178,735
8817,16000,214962,178,372
8826,15500,795061,178,735
8827,17500,580720,178,735
8830,19600,470632,178,372
8837,15800,795061,178,735
8844,11800,782406,178,372
8847,17500,801404,178,735
8849,16400,214962,178,735
